item	condition	lens	position	position_role	layer	rank	token	score	bucket	reason	country	expected_country	form_kind	source_form	fragment_ok	echo	echo_norm	mouth_top1	mouth_top5	is_control
frenchNA	twin	R-lens	14	final	9	9	 sometimes	7.34	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	9	10	 city	7.28	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	9	11	 usually	7.19	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	9	12	 wich	7.16	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	9	13	 CAPITAL	7.12	UNSCORED	not_entity_position	NA	Canada			1	0	1	0	0	0
frenchNA	twin	R-lens	14	final	9	14	に住	7.09	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	9	15	Ticker	7.06	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	9	16	latin	7.03	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	9	17	 Capital	6.97	UNSCORED	not_entity_position	NA	Canada			1	0	1	0	0	0
frenchNA	twin	R-lens	14	final	9	18	 almost	6.88	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	9	19	 capitale	6.84	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	9	20	центри	6.84	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	9	21	 debating	6.81	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	9	22	 Fucking	6.81	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	9	23	总督	6.78	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	9	24	 residents	6.78	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	9	25	 itself	6.78	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	10	1	 citizens	8.0	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	10	2	 inhabitants	7.72	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	10	3	 capital	7.66	UNSCORED	not_entity_position	NA	Canada			1	1	1	0	0	0
frenchNA	twin	R-lens	14	final	10	4	 residents	7.59	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	10	5	 столиц	7.5	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	10	6	population	7.44	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	10	7	有一颗	7.34	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	10	8	Mapped	7.28	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	10	9	capital	7.16	UNSCORED	not_entity_position	NA	Canada			0	0	1	0	0	0
frenchNA	twin	R-lens	14	final	10	10	所在地	7.09	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	10	11	locate	7.09	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	10	12	прав	7.03	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	10	13	Capital	6.97	UNSCORED	not_entity_position	NA	Canada			1	0	1	0	0	0
frenchNA	twin	R-lens	14	final	10	14	中文名	6.91	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	10	15	 country	6.91	UNSCORED	not_entity_position	NA	Canada			1	1	1	0	0	0
frenchNA	twin	R-lens	14	final	10	16	 city	6.84	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	10	17	に住	6.81	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	10	18	探し	6.78	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	10	19	 itself	6.69	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	10	20	 residence	6.69	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	10	21	located	6.69	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	10	22	fuck	6.66	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	10	23	 capitale	6.62	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	10	24	Ticker	6.62	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	10	25	planet	6.62	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	11	1	Mapped	8.38	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	11	2	所在地	8.31	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	11	3	 citizens	7.94	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	11	4	 inhabitants	7.91	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	11	5	atine	7.81	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	11	6	fuck	7.56	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	11	7	有一颗	7.5	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	11	8	 residents	7.41	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	11	9	探し	7.38	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	11	10	中文名	7.31	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	11	11	Ticker	7.31	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	11	12	に住	7.25	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	11	13	 wich	7.16	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	11	14	mapper	7.16	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	11	15	市镇	7.16	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	11	16	population	7.12	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	11	17	name	7.12	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	11	18	中文网	6.97	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	11	19	_Map	6.97	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	11	20	planet	6.97	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	11	21	不换	6.94	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	11	22	прав	6.88	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	11	23	capital	6.88	UNSCORED	not_entity_position	NA	Canada			0	0	1	0	0	0
frenchNA	twin	R-lens	14	final	11	24	locate	6.84	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	11	25	 country	6.81	UNSCORED	not_entity_position	NA	Canada			1	1	1	0	0	0
frenchNA	twin	R-lens	14	final	12	1	所在地	8.0	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	12	2	探し	7.69	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	12	3	Mapped	7.59	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	12	4	 spok	7.31	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	12	5	有一颗	7.16	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	12	6	中文名	7.12	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	12	7	atine	7.09	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	12	8	name	7.06	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	12	9	 citizens	6.97	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	12	10	Ticker	6.88	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	12	11	頂けます	6.84	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	12	12	..........	6.84	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	12	13	 wich	6.81	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	12	14	planet	6.81	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	12	15	带我去	6.69	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	12	16	市镇	6.66	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	12	17	 inhabitants	6.66	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	12	18	に住	6.66	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	12	19	центри	6.62	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	12	20	 Mayor	6.59	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	12	21	leden	6.59	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	12	22	locate	6.59	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	12	23	中文网	6.59	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	12	24	mapper	6.56	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	12	25	顾名思	6.53	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	13	1	探し	7.5	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	13	2	name	7.34	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	13	3	Mapped	7.31	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	13	4	 usually	7.09	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	13	5	所在地	6.97	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	13	6	医科大学附属	6.81	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	13	7	頂けます	6.78	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	13	8	 wich	6.69	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	13	9	有一颗	6.66	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	13	10	中文网	6.66	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	13	11	市镇	6.59	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	13	12	usually	6.56	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	13	13	的名称	6.5	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	13	14	population	6.5	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	13	15	 itself	6.5	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	13	16	中文名	6.47	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	13	17	центри	6.47	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	13	18	 name	6.47	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	13	19	 spok	6.44	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	13	20	mapper	6.44	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	13	21	..........	6.41	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	13	22	leden	6.41	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	13	23	 Futebol	6.38	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	13	24	 names	6.38	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	13	25	 sometimes	6.38	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	14	1	name	7.62	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	14	2	探し	7.12	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	14	3	 name	7.06	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	14	4	Mapped	6.97	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	14	5	 usually	6.91	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	14	6	 itself	6.78	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	14	7	 names	6.62	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	14	8	頂けます	6.56	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	14	9	的名称	6.47	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	14	10	所在地	6.47	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	14	11	abbreviation	6.44	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	14	12	有一颗	6.38	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	14	13	异能	6.38	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	14	14	 residents	6.38	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	14	15	 Mayor	6.38	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	14	16	 inhabitants	6.34	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	14	17	usually	6.31	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	14	18	 known	6.28	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	14	19	产的	6.25	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	14	20	 country	6.19	UNSCORED	not_entity_position	NA	Canada			1	1	1	0	0	0
frenchNA	twin	R-lens	14	final	14	21	 naming	6.09	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	14	22	 capitals	6.09	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	14	23	 referred	6.09	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	14	24	 citizens	6.09	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	14	25	 sometimes	6.06	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	15	1	 usually	7.03	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	15	2	name	7.0	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	15	3	探し	6.91	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	15	4	Mapped	6.59	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	15	5	 itself	6.56	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	15	6	usually	6.41	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	15	7	 residents	6.34	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	15	8	所在地	6.28	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	15	9	 referred	6.28	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	15	10	异能	6.19	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	15	11	 sometimes	6.16	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	15	12	 inhabitants	6.12	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	15	13	 name	6.09	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	15	14	頂けます	6.09	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	15	15	有一颗	6.06	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	15	16	 known	6.0	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	15	17	 either	5.94	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	15	18	产的	5.91	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	15	19	/is	5.88	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	15	20	绩	5.88	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	15	21	 столиц	5.81	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	15	22	銭	5.78	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	15	23	百战	5.78	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	15	24	 Mayor	5.78	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	15	25	 capitals	5.72	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	16	1	探し	6.72	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	16	2	 usually	6.69	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	16	3	name	6.59	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	16	4	 either	6.19	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	16	5	usually	6.16	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	16	6	绩	6.06	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	16	7	 name	5.88	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	16	8	 itself	5.84	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	16	9	所在地	5.78	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	16	10	 sometimes	5.75	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	16	11	..........	5.72	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	16	12	 names	5.69	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	16	13	那个人	5.62	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	16	14	 its	5.62	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	16	15	問わず	5.62	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	16	16	 residents	5.59	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	16	17	 most	5.56	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	16	18	 referred	5.56	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	16	19	 known	5.56	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	16	20	のおすすめ	5.47	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	16	21	 nomi	5.47	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	16	22	有一颗	5.47	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	16	23	頂けます	5.44	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	16	24	百战	5.44	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	16	25	 nowadays	5.44	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	17	1	 usually	6.88	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	17	2	usually	6.75	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	17	3	探し	6.41	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	17	4	name	6.25	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	17	5	 either	6.09	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	17	6	所在地	6.09	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	17	7	有一颗	5.88	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	17	8	__	5.75	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	17	9	 name	5.66	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	17	10	 known	5.62	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	17	11	 only	5.56	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	17	12	 most	5.53	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	17	13	 closest	5.5	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	17	14	 names	5.47	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	17	15	 found	5.44	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	17	16	 itself	5.34	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	17	17	acle	5.31	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	17	18	___	5.31	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	17	19	____	5.28	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	17	20	いただけます	5.28	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	17	21	摇篮	5.28	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	17	22	 sometimes	5.28	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	17	23	那个人	5.22	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	17	24	 named	5.22	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	17	25	 capitals	5.22	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	18	1	 usually	7.03	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	18	2	usually	6.75	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
frenchNA	twin	R-lens	14	final	18	3	____	5.78	UNSCORED	not_entity_position	NA	Canada			1	0	0	0	0	0
frenchNA	twin	R-lens	14	final	18	4	name	5.72	UNSCORED	not_entity_position	NA	Canada			0	0	0	0	0	0
